	tweet_id	tweet_date	tweet	tweet_likes	tweet_retweets	tweet_is_quote	tweet_entities	user_id	user_date	user_handle	user_name	user_description	user_is_verified	user_posts	user_likes	user_followers	user_friends	user_location	user_entities
1094	1379263203708911619	2021-04-06 02:42:27	@VanillaPuddingo I've seen this meme twice and one thing still stands, this MILF is fucking hot. What a spicy cougar.	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'VanillaPuddingo', 'name': 'nillo²', 'id': 1128697186668048384, 'id_str': '1128697186668048384', 'indices': [0, 16]}], 'urls': []}	1081626308189323264	2019-01-05 18:59:42	Chief21Mouldy	☮︎MouldyChief21	"🔞 ⚠️ BAD TO THE BONE⚠️ 🔞

Extreme Steven Universe fan, artist of dubious morals, and a lover of all things fun! Weird kinks, death stuff, COME GET SOME!"	False	1672	4169	94	1043		{'description': {'urls': []}}
1095	1379263203323043848	2021-04-06 02:42:27	no cause ofelias fits in pans labyrinth were fucking amazing	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	1084245529863819264	2019-01-13 00:27:33	dominik_magnus	your mommas favourite	💜@QEatsShoes💜 ||photographer|| artist|| broke bitch|| pfp by @iiL0VERBOY||	False	19097	71998	72	572	he/they/it	{'description': {'urls': []}}
1096	1379263202941353987	2021-04-06 02:42:27	that fucking debt inst ours ... my country did made that debt and yet we're being punished fuck u Obama	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	1239670925353771008	2020-03-16 21:52:51	zubatjpg	bats	#EMILIA: i stand by daenerys — fan acc	False	1594	1135	14	23	— 27 • multi • she/they	{'url': {'urls': [{'url': 'https://t.co/5mIZHnh6Q6', 'expanded_url': 'https://zubatjpg.carrd.co/', 'display_url': 'zubatjpg.carrd.co', 'indices': [0, 23]}]}, 'description': {'urls': []}}
1097	1379263202941235200	2021-04-06 02:42:27	Grandpa spent 3 months in hospital with no visitors allowed &amp;then died in isolation. None of my family has seen my first apartment. Christmas &amp; Easter &amp;my 25th birthday alone. I don’t get a graduation ceremony. So much sacrifice &amp; y’all just keep fucking it up. I just wanna cry.	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	264409998	2011-03-11 21:30:58	kyrasofar	Kyra	Embarrassed Albertan. Fuck the UCP. ACAB.	False	20708	29775	190	147	Canada	{'description': {'urls': []}}
1098	1379263201192255488	2021-04-06 02:42:27	I have never done a fucking thing as GOD. Not 1 thing. The worst thing about being that is y'all think I'm supposed 2 have super natural powers &amp; can live through anything &amp; WRONG! Being God never had anything 2 do with ANY PART OF MY WORK besides the reason nobody gives a fuck	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	1358690926332268544	2021-02-08 08:16:10	StaceyLeeCosgr2	Stacey Lee Cosgrove	I'm off Facebook and Instagram. Twitter is the only place to find me now.	False	654	16	1	12	Bellingham, WA	{'description': {'urls': []}}
1099	1379263200709992450	2021-04-06 02:42:27	@charliekirk11 Ahhhhh you’re so fucking dumb	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'charliekirk11', 'name': 'Charlie Kirk', 'id': 292929271, 'id_str': '292929271', 'indices': [0, 14]}], 'urls': []}	1235366025702584320	2020-03-05 00:46:46	Mattie_G_ME	matt	Husband, father of 3, engineer. Go Browns. UT grad.  Crohns sucks.  Phish 1.0.	False	1359	1449	32	275	Toledo, OH	{'description': {'urls': []}}
1100	1379263221748535301	2021-04-06 02:42:32	"// f slur

shut the fuck up it's "" baguette "" no "" bagguete "" u faggot https://t.co/poZ3Mg5p6O"	0	0	True	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/poZ3Mg5p6O', 'expanded_url': 'https://twitter.com/leifandrex/status/1379260831108632580', 'display_url': 'twitter.com/leifandrex/sta…', 'indices': [71, 94]}]}	1283459489316982784	2020-07-15 17:53:01	CATBOY2008LINK	# KRIS ☆— !!	2000 's LOVER . . 👹  || fuck rhett & link ! ! 🗯	False	20778	41432	203	170	NBLM 4TEEN—FLOOF/MYTH/THEY/IT	{'url': {'urls': [{'url': 'https://t.co/cHjxvNqZfY', 'expanded_url': 'https://pronouny.xyz/u/thatfloofyuser', 'display_url': 'pronouny.xyz/u/thatfloofyus…', 'indices': [0, 23]}]}, 'description': {'urls': []}}
1101	1379263024033374211	2021-04-06 02:41:45	"😈 Faggot Exposed! 😈              
“My name is Charles from Ohio I’m a cum loving fag who only job is to please men. I am 29” 
Expose this fag for all to see! 😈
#Fag #FagsExposed #Gay #Faggot #Sub #Bottom #Exposed #GaySissy #GayAss #Slave #Sissy https://t.co/x7XtwvncAh"	0	0	False	{'hashtags': [{'text': 'Fag', 'indices': [160, 164]}, {'text': 'FagsExposed', 'indices': [165, 177]}, {'text': 'Gay', 'indices': [178, 182]}, {'text': 'Faggot', 'indices': [183, 190]}, {'text': 'Sub', 'indices': [191, 195]}, {'text': 'Bottom', 'indices': [196, 203]}, {'text': 'Exposed', 'indices': [204, 212]}, {'text': 'GaySissy', 'indices': [213, 222]}, {'text': 'GayAss', 'indices': [223, 230]}, {'text': 'Slave', 'indices': [231, 237]}, {'text': 'Sissy', 'indices': [238, 244]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1379263013430132739, 'id_str': '1379263013430132739', 'indices': [245, 268], 'media_url': 'http://pbs.twimg.com/media/EyQgZy9WgAMRiAd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyQgZy9WgAMRiAd.jpg', 'url': 'https://t.co/x7XtwvncAh', 'display_url': 'pic.twitter.com/x7XtwvncAh', 'expanded_url': 'https://twitter.com/AnonTopXXX/status/1379263024033374211/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 540, 'h': 960, 'resize': 'fit'}, 'medium': {'w': 540, 'h': 960, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}}]}	1212321549123870721	2020-01-01 10:36:10	AnonTopXXX	Anon Top Exposed Fags	Anon Sleazy Top Exposing Fags For Mine And Your Pleasure.	False	254	590	80	196		{'description': {'urls': []}}
1102	1379262944488390661	2021-04-06 02:41:26	"😈 Faggot Exposed! 😈              
“My name is Charles from Ohio I’m a cum loving fag who only job is to please men. I am 29” 
Expose this fag for all to see! 😈
#Fag #FagsExposed #Gay #Faggot #Sub #Bottom #Exposed #GaySissy #GayAss #Slave #Sissy https://t.co/7eSb5vGMRz"	0	0	False	{'hashtags': [{'text': 'Fag', 'indices': [160, 164]}, {'text': 'FagsExposed', 'indices': [165, 177]}, {'text': 'Gay', 'indices': [178, 182]}, {'text': 'Faggot', 'indices': [183, 190]}, {'text': 'Sub', 'indices': [191, 195]}, {'text': 'Bottom', 'indices': [196, 203]}, {'text': 'Exposed', 'indices': [204, 212]}, {'text': 'GaySissy', 'indices': [213, 222]}, {'text': 'GayAss', 'indices': [223, 230]}, {'text': 'Slave', 'indices': [231, 237]}, {'text': 'Sissy', 'indices': [238, 244]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1379262840264069128, 'id_str': '1379262840264069128', 'indices': [245, 268], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1379262840264069128/pu/img/hYWJFGC2ZRNoqE0r.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1379262840264069128/pu/img/hYWJFGC2ZRNoqE0r.jpg', 'url': 'https://t.co/7eSb5vGMRz', 'display_url': 'pic.twitter.com/7eSb5vGMRz', 'expanded_url': 'https://twitter.com/AnonTopXXX/status/1379262944488390661/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 298, 'h': 640, 'resize': 'fit'}, 'medium': {'w': 298, 'h': 640, 'resize': 'fit'}, 'small': {'w': 298, 'h': 640, 'resize': 'fit'}}}]}	1212321549123870721	2020-01-01 10:36:10	AnonTopXXX	Anon Top Exposed Fags	Anon Sleazy Top Exposing Fags For Mine And Your Pleasure.	False	254	590	80	196		{'description': {'urls': []}}
1103	1379262870635098112	2021-04-06 02:41:08	@pr1nceofthef4ll Faggot	1	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pr1nceofthef4ll', 'name': '2021 is my last', 'id': 1372071376346091520, 'id_str': '1372071376346091520', 'indices': [0, 16]}], 'urls': []}	1374520635473285120	2021-03-24 00:37:17	ucreedme	ucreedme		False	322	41	100	128		{'description': {'urls': []}}
1104	1379262486738837506	2021-04-06 02:39:36	I’m your nasty fucking faggot sir. https://t.co/oeAFL0l719	0	0	True	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oeAFL0l719', 'expanded_url': 'https://twitter.com/hotguyinked/status/1379254789293420546', 'display_url': 'twitter.com/hotguyinked/st…', 'indices': [35, 58]}]}	1146380096946806784	2019-07-03 11:28:08	guynamedjayy	JAY	Pan sexual. I love everyone & find everyone beautiful. Latino. Very Verse. love showing off. little kink very open minded. - BLM- BTLM- ✊🏽	False	601	13183	1840	774	Chicago, IL	{'url': {'urls': [{'url': 'https://t.co/dFB0SaYOsx', 'expanded_url': 'http://onlyfans.com/guynamedjay', 'display_url': 'onlyfans.com/guynamedjay', 'indices': [0, 23]}]}, 'description': {'urls': []}}
1105	1379262475460296710	2021-04-06 02:39:34	in my faggot era y’all	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	1375139964367863818	2021-03-25 17:38:18	blondedloxist	yaakov + arnav 🐺🥂🙂 (rattalin bog era)	mo/mmy 15 Marxist-loxist-milfist. if ur an adult or a white goy dni	False	2057	355	43	37		{'description': {'urls': []}}
1106	1379262314507948038	2021-04-06 02:38:55	@kouyoufy called me an indio FAGGOT	0	2	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kouyoufy', 'name': 'boo tao', 'id': 1342482132778676224, 'id_str': '1342482132778676224', 'indices': [0, 9]}], 'urls': []}	1369678688774623233	2021-03-10 15:57:30	albedohater	mark 😯	he/him | minor 🌿	False	1915	4996	500	124	ar55 • wl8 (asia)	{'description': {'urls': []}}
1107	1379262260003143680	2021-04-06 02:38:42	@Zenny_XCX @DoubleKCrystaI @PreVerif1edLife faggot	1	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Zenny_XCX', 'name': '🦉', 'id': 895812267765252097, 'id_str': '895812267765252097', 'indices': [0, 10]}, {'screen_name': 'DoubleKCrystaI', 'name': 'p🐚', 'id': 1374254224427556865, 'id_str': '1374254224427556865', 'indices': [11, 26]}, {'screen_name': 'PreVerif1edLife', 'name': 'pørt℮r ✨', 'id': 1336010353042485250, 'id_str': '1336010353042485250', 'indices': [27, 43]}], 'urls': []}	1193697190704758785	2019-11-11 01:09:30	astrohours	clb astro🦉⁶	live sosa, laugh sosa, love sosa	False	27581	133153	2297	563	brod℮o ส	{'description': {'urls': []}}
1108	1379262238545039360	2021-04-06 02:38:37	"@legobeef14 // reclaimed f slur

misako just broke into my house and called me a faggot."	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'legobeef14', 'name': '💰beef💰', 'id': 1355441521718415360, 'id_str': '1355441521718415360', 'indices': [0, 11]}], 'urls': []}	1238578481136631808	2020-03-13 21:31:47	SlightlyLeo	Monkie Kid Time	Cole/Error | he/they/it/xhey | Resident idiot NEND | Writer, Artist, voice actor |🌈🌪|💖💛@Spacebeepz💛💖| Runs the TPOT Fan Discord Server	False	33618	162429	757	635	Oni Mist	{'description': {'urls': []}}
1109	1379261920314859520	2021-04-06 02:37:21	This morning on a coffee run I ran into a situation where a mask-less guy was being held by cops for spitting on someone for no reason and calling them a faggot. He was screaming about masks and how he “watches the news.” So yeah, please go get vaccinated so we can end this shit.	3	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	7253632	2007-07-04 17:00:53	normanbrannon	Norman Brannon	Writer. Songmaker. Plant-based. Street, but sweet. He/him. Bosie Forever 🐾	False	2327	15286	2448	606	Brooklyn, NY	{'url': {'urls': [{'url': 'https://t.co/n2jRy6mv3B', 'expanded_url': 'http://Instagram.com/normanbrannon', 'display_url': 'Instagram.com/normanbrannon', 'indices': [0, 23]}]}, 'description': {'urls': []}}
1110	1379261881702027264	2021-04-06 02:37:12	"What faggot wants to do a Kik session? Initial tribute required losers. 
cuck beta loser malefeet cashfag dom alpha findom maledom humiliation cashslave paypig dirty socks"	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	1304536116314411008	2020-09-11 21:43:51	queenclaudia97	Claudia	ready for fun and receive your money in my account 🤑humiliation 🤑dominatrix 🤑cuckold 🤑joi 🤑cei 🤑sph 🤑raceplay	False	9221	63	686	63		{'description': {'urls': []}}
1111	1379261873808281612	2021-04-06 02:37:10	@scenes1ut faggot	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'scenes1ut', 'name': 'a6el', 'id': 1355072483003568129, 'id_str': '1355072483003568129', 'indices': [0, 10]}], 'urls': []}	863636547861598208	2017-05-14 06:06:13	youngduckgoon	melodyx_o//youngduckgoon	scene girl niggroid https://t.co/1NB2s0dvfd for normie shit	False	330	3949	74	222	rawr XD! tht means ily in dino	{'url': {'urls': [{'url': 'https://t.co/muVQvPToRT', 'expanded_url': 'https://soundcloud.com/melodyx_o', 'display_url': 'soundcloud.com/melodyx_o', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/1NB2s0dvfd', 'expanded_url': 'https://soundcloud.com/youngduckgoon', 'display_url': 'soundcloud.com/youngduckgoon', 'indices': [20, 43]}]}}
1112	1379261805135069190	2021-04-06 02:36:54	"What faggot wants to do a Kik session? Initial tribute required losers. 

cuck beta loser malefeet cashfag dom alpha findom maledom humiliation cashslave paypig dirty socks"	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	1304536116314411008	2020-09-11 21:43:51	queenclaudia97	Claudia	ready for fun and receive your money in my account 🤑humiliation 🤑dominatrix 🤑cuckold 🤑joi 🤑cei 🤑sph 🤑raceplay	False	9221	63	686	63		{'description': {'urls': []}}
1113	1379261749380194307	2021-04-06 02:36:41	@arnavflrt @jooflrt @mozzerellastik Faggot	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'arnavflrt', 'name': '.arnav jet😴(RATTLIN BOG ERA)', 'id': 1368986424993845249, 'id_str': '1368986424993845249', 'indices': [0, 10]}, {'screen_name': 'jooflrt', 'name': 'primcel || 6’10 IQ:250 MOUSE TAKEOVER', 'id': 1350753693268897792, 'id_str': '1350753693268897792', 'indices': [11, 19]}, {'screen_name': 'mozzerellastik', 'name': 'arnav jet aarya.+others🤗‼️', 'id': 1142216834630017025, 'id_str': '1142216834630017025', 'indices': [20, 35]}], 'urls': []}	1375139964367863818	2021-03-25 17:38:18	blondedloxist	yaakov + arnav 🐺🥂🙂 (rattalin bog era)	mo/mmy 15 Marxist-loxist-milfist. if ur an adult or a white goy dni	False	2057	355	43	37		{'description': {'urls': []}}
1114	1379261717864198150	2021-04-06 02:36:33	remembering the time @foreignobay called me a faggot	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'foreignobay', 'name': 'ıɥǝq', 'id': 4383698532, 'id_str': '4383698532', 'indices': [21, 33]}], 'urls': []}	735465970685378560	2016-05-25 13:42:06	tatiii_c	tati.	👩‍❤️‍💋‍👩	False	4471	14074	547	310		{'description': {'urls': []}}
1115	1379261698331250694	2021-04-06 02:36:28	@alban00000 @ohw1nd u play minecraft full time shut up faggot	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'alban00000', 'name': 'alban', 'id': 1295559710351986690, 'id_str': '1295559710351986690', 'indices': [0, 11]}, {'screen_name': 'ohw1nd', 'name': 'wind ♰ ⛧', 'id': 927325597340192770, 'id_str': '927325597340192770', 'indices': [12, 19]}], 'urls': []}	1098325126645514240	2019-02-20 20:54:50	ebkdine	Dine😅	we get money on dis side	False	290	307	19	307	Boston, MA	{'description': {'urls': []}}
1116	1379261237532368897	2021-04-06 02:34:39	you're a dumbass if you're getting mad over a troll account from 2015 like everyone was edgy and no one cares i was saying faggot constantly unchecked as a cis girl, kids need to realize that ~social justice~ has radically changed within just 6 years	3	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	1364115860927905792	2021-02-23 07:32:27	irlboywife	amane (evil) 🕊🔪	25 🔞 ▪ pro fiction 🕊🌷 ▪ he/him vae/vaer ▪ taken ♡ ▪ shotacon ▪ minors don't follow, no age = block ▪ pedos/maps/zoos/allies dni ▪ nsfw! scroll with caution!	False	5704	14961	456	249		{'url': {'urls': [{'url': 'https://t.co/420d5XQp9R', 'expanded_url': 'http://shotocon.carrd.co', 'display_url': 'shotocon.carrd.co', 'indices': [0, 23]}]}, 'description': {'urls': []}}
1117	1379260904903168007	2021-04-06 02:33:19	@blondedloxist @arnavflrt @mozzerellastik arnav ur a fucking faggot	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'blondedloxist', 'name': 'yaakov + arnav 🐺🥂🙂 (rattalin bog era)', 'id': 1375139964367863818, 'id_str': '1375139964367863818', 'indices': [0, 14]}, {'screen_name': 'arnavflrt', 'name': '.arnav jet😴(RATTLIN BOG ERA)', 'id': 1368986424993845249, 'id_str': '1368986424993845249', 'indices': [15, 25]}, {'screen_name': 'mozzerellastik', 'name': 'arnav jet aarya.+others🤗‼️', 'id': 1142216834630017025, 'id_str': '1142216834630017025', 'indices': [26, 41]}], 'urls': []}	1350753693268897792	2021-01-17 10:36:19	jooflrt	primcel || 6’10 IQ:250 MOUSE TAKEOVER	no it doesnt. || https://t.co/TzX3kZl3Az on tt || mouse is here!🤗 (he/they) || also arnav/jet/aarya hi (he/they)	False	7110	5942	160	144	14 they/cat	{'description': {'urls': [{'url': 'https://t.co/TzX3kZl3Az', 'expanded_url': 'http://anprim.gov', 'display_url': 'anprim.gov', 'indices': [17, 40]}]}}
1118	1379260704562147328	2021-04-06 02:32:32	@dauschmo @Perseus44604589 I remember when a faggot was just a bundle of sticks!	1	1	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dauschmo', 'name': 'joebobbriggs', 'id': 1279949381253431296, 'id_str': '1279949381253431296', 'indices': [0, 9]}, {'screen_name': 'Perseus44604589', 'name': 'Frank Loves Beer', 'id': 1249514151262605316, 'id_str': '1249514151262605316', 'indices': [10, 26]}], 'urls': []}	37844524	2009-05-05 03:19:59	tedthorne	ted thorne🇦🇺	PhD in Int'l & Aust Politics & Economics, Scientist PhD Meteorology 🇭🇲Howard,🇺🇸 Reagan, 🇺🇸Trump, 🇬🇧Maggie & 🇬🇧 Churchill . Gab, @Tedthorne	False	51579	7314	3963	4965	Point Cook, Victoria	{'description': {'urls': []}}
1119	1379260509636206592	2021-04-06 02:31:45	pov i call u a faggot https://t.co/FhHX3kT9PO	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1379260508138827780, 'id_str': '1379260508138827780', 'indices': [22, 45], 'media_url': 'http://pbs.twimg.com/media/EyQeH-BW8AQBndz.png', 'media_url_https': 'https://pbs.twimg.com/media/EyQeH-BW8AQBndz.png', 'url': 'https://t.co/FhHX3kT9PO', 'display_url': 'pic.twitter.com/FhHX3kT9PO', 'expanded_url': 'https://twitter.com/tsumugibf/status/1379260509636206592/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 388, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 388, 'h': 600, 'resize': 'fit'}, 'small': {'w': 388, 'h': 600, 'resize': 'fit'}}}]}	1209172701174214657	2019-12-23 18:03:39	tsumugibf	HOMOPHOBIA	cute date idea. we go to the botanical gardens. u point at all the plants u like. i eat them ( @hourIyritsu )	False	25519	3	15	5	🌙 - mod post	{'description': {'urls': []}}
1120	1379260324373786627	2021-04-06 02:31:01	I GOT CALLED A HOMOPHOBE FOR LISTENING TO THE SONG 'FAGGOT' HELP ME PLEASE IM NOT STRAIGHT	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	1277005459950579712	2020-06-27 22:26:51	ehywut	STR8 T0 V1D30 🎥🧛🏻‍♀️🤡	msi stan & Jimmy Urine simp sadly 💃 she/they 😎 the tears are behind my epic shadez bro	False	156	173	15	29	Jail 	{'url': {'urls': [{'url': 'https://t.co/anE8VeyhyZ', 'expanded_url': 'https://discord.gg/DbtvWfQjmr', 'display_url': 'discord.gg/DbtvWfQjmr', 'indices': [0, 23]}]}, 'description': {'urls': []}}
1121	1379260293990248452	2021-04-06 02:30:54	id let getou call me a platano eating faggot gn	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	1351405783389532162	2021-01-19 05:47:08	s0upy_nyan	nini #meowtwt	call me pretty and cute pls and thank || edtwt || nsfw without trigger warnings, block if uncomfy || 267 days until christmas || 8’10 || vent	False	8991	16812	184	239	he/they •  mlm • cries	{'url': {'urls': [{'url': 'https://t.co/OojMHwkIx0', 'expanded_url': 'https://curiouscat.qa/s0upy_nyan', 'display_url': 'curiouscat.qa/s0upy_nyan', 'indices': [0, 23]}]}, 'description': {'urls': []}}
1122	1379260238482771976	2021-04-06 02:30:40	@justsanaa Your new boyfriend must be a faggot and snort coke he taking you out you a party favor everyone gets invited	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'justsanaa', 'name': 'Sanaa Lathan', 'id': 59283767, 'id_str': '59283767', 'indices': [0, 10]}], 'urls': []}	1377551073536315394	2021-04-01 09:19:17	aparis_lil	Aparis Lil	Truth seeker	False	17	0	0	1		{'description': {'urls': []}}
1123	1379260200327208960	2021-04-06 02:30:31	"Chris Pratt with a cigar is just .. I just... I... 

It lights up my most slutty, dirty, kinky, submissive, faggot instincts 🥵🥵🥵 https://t.co/hglqXPGbz8"	3	1	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1379259363609735169, 'id_str': '1379259363609735169', 'indices': [129, 152], 'media_url': 'http://pbs.twimg.com/media/EyQdFWUW8AEX3Rr.png', 'media_url_https': 'https://pbs.twimg.com/media/EyQdFWUW8AEX3Rr.png', 'url': 'https://t.co/hglqXPGbz8', 'display_url': 'pic.twitter.com/hglqXPGbz8', 'expanded_url': 'https://twitter.com/Lazyhonymustard/status/1379260200327208960/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 554, 'h': 554, 'resize': 'fit'}, 'medium': {'w': 554, 'h': 554, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 554, 'h': 554, 'resize': 'fit'}}}]}	1094074886832697344	2019-02-09 03:25:54	Lazyhonymustard	Wanky 🇧🇷🇺🇸	"Sharing hot gay stuff 🥵🍆🍑
Into domination, humiliation, sweat, piss, cum, incest 🐷
Love to talk about ANY kink, just dm me 😉"	False	8250	31276	1064	825		{'description': {'urls': []}}
1124	1379259977332756485	2021-04-06 02:29:38	Jane's Quincey  Suck my Cocacock your limey Faggot... and fuck coke.. Pepsi First..!🖕🏿	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	65154337	2009-08-12 20:43:01	poodlesNnoodles	Buckley	live & die in no cal..	False	1174	792	54	412	nocal	{'description': {'urls': []}}
1125	1379259710432407555	2021-04-06 02:28:35	@huge_faggot Maybe she's a chicken	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'huge_faggot', 'name': 'ACTING CHALLENGE: CRAZY', 'id': 1352729345383522304, 'id_str': '1352729345383522304', 'indices': [0, 12]}], 'urls': []}	1195006336569765888	2019-11-14 15:51:39	Ranitaconcolita	Todomatsu my beloved	What's up, I'm Rana, Im 16, and I never fucking learned how to properly deal with my emotions 🤙🏽🤙🏽/ACAB/BLM!!/🚫BLMATSU DNI🚫/🏳️‍⚧️🇲🇽/art: @OsosCuteWife	False	53486	78515	172	535	xe/they	{'description': {'urls': []}}
1126	1379259610754875394	2021-04-06 02:28:11	"What faggot wants to do a Kik session? Initial tribute required losers. 
Kik Mistresscarlas 
cuck beta loser malefeet cashfag dom alpha findom maledom humiliation cashslave paypig dirty socks"	0	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}	1144777723509989376	2019-06-29 01:20:53	CarlasMistress	ℭ𝔞𝔯𝔩𝔞𝔰 𝔐𝔦𝔰𝔱𝔯𝔢𝔰𝔰😈DM📥	#verified DOMINATRIX ⛓ Cashmeet in Madrid • Payment methods ⬆️⬆️I’m the DOMME that you deserve 💶🔑 Cashapp: $ayba13/Venmo: @ayba13.	False	3530	66	1296	75		{'description': {'urls': []}}
1127	1379259588281688066	2021-04-06 02:28:05	"What lucky slave is gonna be on their knees waiting for me to walk in the door?

Your mouth watering as I lumber to my throne and lazily take off my sweat soaked socks.

Waiting eagerly for me to put my size 17s in front of you and say “Get to work faggot.” #footdom #size17 https://t.co/pAVvLBVYV3"	1	0	False	{'hashtags': [{'text': 'footdom', 'indices': [258, 266]}, {'text': 'size17', 'indices': [267, 274]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1379259584578088960, 'id_str': '1379259584578088960', 'indices': [275, 298], 'media_url': 'http://pbs.twimg.com/media/EyQdSNfUcAAP8Cx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyQdSNfUcAAP8Cx.jpg', 'url': 'https://t.co/pAVvLBVYV3', 'display_url': 'pic.twitter.com/pAVvLBVYV3', 'expanded_url': 'https://twitter.com/yournewgiant/status/1379259588281688066/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}	971211707086397445	2018-03-07 02:31:29	yournewgiant	7’0 King Tim	I’m Tim the 7’ size 17 foot giant and Ive come to squish squash and conquer! Admiration is mandatory! Payment is encouraged🙇‍♂️🙇🙇‍♀️🐷🐶	False	25	21	355	11		{'description': {'urls': []}}
1128	1379259534158467074	2021-04-06 02:27:53	@elisttm2 @the_mimiga i can also say FAGGOT how much i want hehehe	4	0	False	{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'elisttm2', 'name': 'eli 😼', 'id': 949012936252710913, 'id_str': '949012936252710913', 'indices': [0, 9]}, {'screen_name': 'the_mimiga', 'name': 'bit', 'id': 1283894648877056002, 'id_str': '1283894648877056002', 'indices': [10, 21]}], 'urls': []}	1251899878340468737	2020-04-19 15:46:12	enricooler_two	@enricooler_two 🆖	@banana7129 is my friend	False	93980	182506	1082	1969	Male, Any Pronouns. 🏳️‍🌈	{'url': {'urls': [{'url': 'https://t.co/I2lenaLfJm', 'expanded_url': 'https://enricooler.newgrounds.com/', 'display_url': 'enricooler.newgrounds.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}
